x,y
-0.752759286915825,1.6176110533413568
2.704285838459497,8.061859436039922
1.3919636508684308,4.452505830073418
0.5919509051822196,0.7795849276543514
-2.0638881573453807,1.846257117832363
-2.0640328779827843,2.42319555422591
-2.6514983269908035,4.341617406768227
2.1970568746496113,6.092316111598523
0.606690070459253,1.9822328883629923
1.2484354667762734,3.525973980544183
-2.8764930342251853,4.176015171449896
2.819459112971966,9.122885067491984
1.99465584480253,5.454221610637939
-1.725965335930343,2.276780267599584
-1.9090501967573963,2.0102636794603708
-1.899572940879397,2.8732607285140928
-1.1745465422427737,0.8131801538271017
0.14853858979342682,1.8319082995245686
-0.4083298881473052,1.2829286074977326
-1.2526251588117485,0.06839478730021198
0.6711173683342766,3.192436906438815
-2.163036836087749,2.4373826132283902
-1.247132108788691,1.5356505962396336
-0.8018289402378498,1.28504875108848
-0.26358009469778443,0.35578639641224785
1.7110557683580812,4.754266366808454
-1.8019573070498416,1.4788532446385474
0.08540663048166941,1.286776507525167
0.5544874131722546,2.5469298471894746
-2.721297523680014,3.385483439328012
0.6452691114086302,4.739641125688202
-1.9768552578762508,2.151700910252077
-2.609690442088323,3.0531020503980146
2.6933132235199997,8.245835367747679
2.793792198447356,6.777658407200971
1.8503840886987666,5.535830851104333
-1.1723173849597759,1.5750768505207142
-2.413967315961697,4.9628938977892485
1.1053981590729416,3.5239897393327433
-0.3590850375623922,2.0069333368718127
-2.267770590931327,2.26890936590994
-0.028938539332378888,0.802802142577435
-2.7936688733086896,4.251446828053252
2.4559224124726926,8.223632893202312
-1.4473201103998985,2.391079587627136
0.9751337061238918,2.541189123738611
-1.1297335434635343,2.9112097070859013
0.12040812706686488,0.7258061228064592
0.2802616760596779,2.9063920733938384
-1.8908732668468378,4.0872832146011575
2.817507766587351,7.796146448846684
1.6507969401666873,4.447064479395765
2.6369936493851345,8.213512767921541
2.3689641025658927,6.671483908072606
0.5873998728665111,1.209255747122175
2.531245410138701,7.803410048118848
-2.4690449876884832,1.5167428742002231
-1.8241028254851288,2.313165164121468
-2.7286362665367716,2.0746674367592908
-1.048018015420414,3.051087269919997
-0.6679362618631082,0.7718798707564861
-1.3719058093566245,1.2470954493109274
1.972425054911576,6.731172570902713
-0.8594800398384645,0.27900861316794456
-1.3143929418757154,1.7768813955547629
0.25617649894949057,3.596132452538928
-2.154454650151424,0.5588995350668959
1.813181884524238,5.641630016239976
-2.552696137921375,2.9653154426064003
2.9213216196031038,9.970204493960663
1.633468615779945,3.7306277642708876
-1.8077059107949656,0.5057378060822861
-2.9668672972583856,3.9562250481291508
1.8927685707290047,5.98103967513195
1.2411440630857022,4.261856206098022
1.3740430082459234,4.664488311997652
1.6276220801156747,4.272174176377222
-2.555732089595458,2.9424048644595286
-0.8492056287343646,1.8044419445013804
-2.3047856428492217,1.6368813688663604
2.178620555253561,8.417588828284984
0.7397887609653475,3.487265387302457
-1.0146118508841049,0.3088032558904812
-2.6186498982838584,3.4665673552410023
-1.1341060697060268,0.5343105487386773
-1.0489000678395177,2.288280212059807
1.3776370700283849,5.485174597393986
0.8253448281312785,2.345259552441093
2.3232764554579592,7.9854593289449305
-0.16671044902830445,2.259966664815803
-2.28243452437019,3.1443793146427876
1.2794687233379705,5.994781812991965
1.5647102917013846,4.54348132417663
0.3676631854169772,1.6815151300149667
1.6258030797273655,4.057906477127336
-0.03722642181365554,1.1476561964614302
0.13639697629196412,2.068597334448655
-0.434753889848702,2.0009035573372307
-2.8474852395354286,3.483291654480659
-2.3526514380401733,3.2420162054520985
