feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,target
-1.804882100664519,-0.06607979864731657,-0.15567723539207948,1.0375399442578992,-0.6518361078021592,-1.6275424378831627,0.3336621052869483,0.57707212718054,-1.6694052811213718,0.47897982574639186,1.9094166404701305,0.08658978747289992,-0.5923939242388692,0.3376026620752022,-0.05023810944913695,-0.21910052880886424,-0.7632591565425169,0.8356921120651418,-0.510016398854747,-0.2030453860429927,0.24822058630033608,0.2897748568964129,0.9261775475316414,-0.4152879139008013,-0.38455554422982535,0.0184183791895517,0.23561455810856594,0.543360192379935,-0.8498443694647918,0.09933230542922587,0.8711247034316923,-0.26987493529337125,-0.32602353216784113,1.1677820616598074,0.2544208433012131,0.5009171876243808,0.2704568257798388,0.07156623721939247,-0.6039851867158206,0.751387123371789,-0.8309501164110378,-0.4776574467651167,0.04852162794482699,0.37114587337130883,0.8303358165442456,-2.211135309007885,-2.038124535177854,-1.129706854657618,-0.9787637157823074,-1.8707919210258557,0.3773004930448522,0.25972250172148187,2.270692857804396,1.4415686206579004,-0.7968952554704768,-0.4118769661224674,-0.48712538376469605,-0.8560838259088672,-0.6506425691218269,-0.6626237589458467,1.6764373122752827,0.18186625505849516,0.8294055811834892,-1.2110161997624567,-0.42098448082026296,1.0062928092144405,-0.977555244798551,-0.9043166251044086,-0.48760622407249354,0.7708651938869668,0.3384964074944141,0.6327818661062848,0.32692737376416264,-0.4593608995402441,0.5298041779152828,-0.5767713305683327,0.5705986685931593,-0.863990769679816,-1.3985675738191412,0.6385924587773739,-0.4080753730215514,0.048084946661381994,-2.4716445001272893,0.5629692366905709,2.075400798645439,0.755391225825756,1.143754043206929,0.39445214237829684,-0.5768918695231487,-1.008086310917404,-1.4785862457798415,-0.8604133652839524,-0.9075636620415979,-0.4325581878196209,-0.35151348404130867,-0.23894804686640975,0.047398671316414016,-1.6615200622689599,-0.4442932600761116,1.2012139221639448,192.33211068707993
2.1904556258099785,-1.0623037137261049,0.3464482094969757,0.173180925851182,-0.9194242342338032,-0.9905363251306883,-1.245738778711988,-1.236950710878082,0.7910319470430469,0.21409374413020396,-0.42064532276535904,0.25049285034587654,1.8861859012105302,0.29307247329868125,-0.026513875449216878,0.3411519748166439,0.5868570938002703,0.22745993460412942,0.3853173797288368,-1.3204566130842763,0.714000494092092,-0.9746816702273214,-1.4153707420504142,-0.8571575564162826,-0.3220615162056756,-0.8895144296255233,0.01300189187790702,-0.9093874547947389,-0.07282891265687277,1.1428228145150205,1.158595579007404,-0.883857436201133,-0.8206823183517105,-0.6800247215784908,0.23225369716100355,-0.03471176970524331,-1.9187712152990415,-0.4465149520670211,0.29698467323318606,0.7519330326867741,-0.07444591576616721,0.8563987943234723,0.25755039072276437,0.5219415656168976,-0.846793718068405,0.8271832490360238,0.82206015999449,1.307142754282428,0.1537251059455279,-0.2453881160028705,-1.142970297830623,0.09965136508764122,0.4824724152431853,0.1846338585323042,0.7818228717773104,-0.7143514180263678,0.4040508568145384,-1.5148472246858646,-0.16128571166600914,1.4027943109360992,-0.8158102849654383,-0.2234627853258509,0.27669079933001905,0.4735924306351816,0.6565536086338297,0.8135172173696698,-1.168678037619532,-0.5034756541161992,1.8657745111447566,1.4535340771573169,0.6256673477650062,-1.0708924980611123,-0.0771017094141042,0.47323762457354485,-1.6074832345612275,-0.19236096478112252,-1.4018510627922809,0.17457781283183896,-0.3427145165267695,-1.5506634310661327,0.4127809269364983,-0.5662977296027719,0.25988279424842353,-0.8022772692216189,0.787084603742452,0.30154734233361247,2.720169166589619,-1.1913034972026486,-1.2308643164339552,1.8967929826539474,-0.2646568332379561,-0.7832532923362371,2.463242112485286,0.4738329209117875,-0.7537361643574896,0.06023020994102644,1.5499344050175394,0.06856297480602733,0.058208718445999896,0.9633761292443218,-218.71277410577434
-0.9193845915864234,-0.46531045678005334,1.2619215007139917,0.3514482075415829,2.6443433470170348,-2.5302875227463297,0.7083038472010638,0.37710039390218647,-1.9792998103757877,1.188913371474643,-0.33381948975600995,-1.7730324682068814,-1.5708761520684993,-0.5956612940434921,2.2313001461926323,0.19473619471877485,2.0740826697499735,0.3080505395041023,1.0701502383164274,-0.029262813684978354,0.513085420097293,-0.05489400061628639,0.6969544045107356,-1.3796181647889305,0.4676931717654332,0.5935567222808619,1.1241127199860135,0.7479102561175338,0.5161782871149584,-0.1681438185847896,0.5211224283793383,-0.026521259249060063,0.645215585950057,-0.9057323008626189,-0.6537663386488198,-0.7877837519082389,1.732514999485092,0.8004095252276823,-0.05139372358848624,-0.47209057769712737,0.14294309476370676,0.7542913298135743,-1.1939250063990554,1.1260502507721681,-0.6414815952229522,-0.38851845308888583,-0.1973384203073261,-0.3916485674217911,-0.8818746512277178,-0.194908280352681,-0.7449026448064491,1.100959634998571,0.8623934723827588,-0.3431922754974105,-0.36961033604363397,1.3744380931708173,0.4477169258102776,0.43192254467394064,-0.10730214400422888,-1.0727430257398065,-2.9403886346642802,0.9531250453760867,-0.018708756445897416,-0.10594835430413566,0.22323891412915967,1.0857863249393471,-0.620847598251116,1.9583474542205939,-2.1356742139786955,0.9475264621228578,-0.971656734541286,-0.6267172245899651,0.655900776529761,0.7250957868479971,0.26912694124510733,-1.801057734152739,0.23924686411114954,-1.1267674689098053,1.1731246375866413,-1.2295495944524168,0.08958068125524882,-0.2860042218801108,0.6215718898560508,0.3696421921980939,0.28555407485765694,-0.5426737997340217,0.4070522871245351,1.0560568090660518,0.09798315347089544,-0.1512732836535117,-0.7728776678236091,0.25373966149457344,0.5008444749444569,3.1377485336599937,1.1337700968670645,0.6380511014407572,-1.5029703283951532,0.4966992232365217,-0.16306696394376388,0.5556044660034485,17.30816962084296
-1.5231869047837747,-1.448013900416244,0.3520553965142968,-1.0016200098949155,0.4400144500533324,-0.5589218472715883,-0.6819842479977986,-1.5255251709247388,1.073631749859772,-0.24717738252059693,-0.3933388123273607,-0.24123605785632987,-1.3598561409799192,-0.0821511783925688,0.21915032766393897,-0.6526239793023909,1.1950466289248425,-1.2803043986708944,-0.2811002928859549,-0.6919080698812444,-1.1583646891925428,0.6427227598675439,0.3686733088729012,0.42545756178496474,0.7083564472993533,0.12810441491078928,-0.4523063192490767,-1.0265152994110602,0.8773622905756714,-0.44643361455052827,0.19652116970147013,1.7976865268495226,0.7090037575885123,-1.251539424190444,1.4437646040732595,0.6078965097165392,-0.30777823495300083,0.20838280794755248,0.24333944932269183,0.19408999289830758,2.16325472330546,-2.0417348684242906,0.6454841811410754,-0.045586016355497805,-0.22096417382966393,-1.889540730945531,-0.6763923020592697,0.8724573282801447,0.6408428612670098,-0.04015795064434341,0.5725827813561586,1.5655240292343404,-0.047711356141979855,-0.09917586377938291,-1.0700847663261526,1.1172958315881276,0.04643654815614881,0.02688583899453078,0.19109906801990334,0.132969674146876,-0.6810516574748808,-0.0036025390905684044,-0.4461834332147797,-2.198805956620082,0.44770856001731496,0.24380071377119883,0.1866091231563581,-0.0657502610729878,0.34272534637770413,-2.4238793266289567,0.7858001586508322,-0.966976143129213,0.8406435489887241,1.5033983017671506,0.650201177958661,-0.0952955323869521,-0.7001208149391732,0.7462535660272207,0.028744822934817487,-0.5551995266931984,1.4401172154494728,0.37721187506452086,1.8466369960476658,1.2784518626072987,1.3291525301324314,0.27902152577033923,0.7604146561442974,0.5697672802322039,-0.5640786307367284,1.8009404329108156,-1.5839028234857233,-1.0212328171307132,1.5774532797634744,0.4567532191537839,-1.4307751021180481,0.24938368371075526,-0.5020542243526112,1.8811570694405901,-0.5711789897827968,-0.08973569428722672,259.9079271571191
0.2522403964266774,-0.8892408282283243,0.7774073527645112,-0.9519184600222356,0.8760467925297942,-0.11622904312195817,-0.21220896990115168,0.08520944963390106,-0.7188323876087304,0.07203686128374476,-0.4242363333980435,1.205994516546816,-0.41619440488525394,-0.9489165208248372,0.35845361820962024,1.987275999230808,0.09175248444837286,0.9965705105794472,0.07748051851886253,-2.9911359709007233,-0.9600462952794637,-0.8245141615276735,-0.04551224530124217,1.2723535001067678,-0.22954865536034708,-1.9122549754197768,1.2637066776546686,0.7450053128772811,0.09337237427665124,0.09806753953894455,-0.5289777080640152,0.2577525401427507,-1.0565576427602528,0.46667098196608103,1.52100622715938,-0.1755639454992155,-0.5353350870162231,1.5163940552535728,-1.6304732437151401,1.2958717818630143,1.2571492168625729,0.6021183203924835,-0.4500128579958137,-0.18689615816198485,-1.1302037246739238,0.10575379127148042,0.35250496835687956,-0.46649537922819795,-1.2417605754816243,-1.8206033005485172,-0.15525904882474875,1.5781180575621845,0.28872366282502326,-0.19050310599781134,-1.1476913898156673,1.7473631979155582,0.7505791675217656,2.411676675578421,-1.5171736966716791,-0.19469729611668168,-0.06863404608546861,-1.6548874362282961,0.9113627221747217,0.9553005582377528,-1.1062935124116342,-1.6394841625254342,0.6686548047579066,0.9854496856152184,0.9321915642603847,-0.8463159774657358,0.26402008133367,0.7324921027798023,-1.3683150388328105,-0.12270893359572414,0.6404797952008238,0.6855077387902041,-0.06418817710849775,-1.1300693390403578,-0.5698329282387588,0.8691545924968965,-0.25885440036983165,0.21471318317052634,0.32405702822156063,0.32950873557300914,-0.6085897232397004,1.8486088332964115,0.1998104337187135,1.1356201471829441,-0.39247110606087293,-0.5703513664136806,0.543479378670093,-0.6039806259692295,0.7579218499236196,-0.23655528721894603,0.2700573583914221,-0.7309562757154733,1.472670675750982,-0.4555395260238707,0.33417641724489744,1.223083067095325,-54.180773374203206
1.321304032273012,-1.9701038177118355,1.5111549302473475,-0.8304444065565653,-1.2111719292807812,1.4196030045136372,-0.8082657216409264,-0.8987840483231282,-0.3583401520212222,0.08531814256502405,-0.19090379172729868,-0.12754912037753421,1.484116028535965,-1.252393444413119,0.6045153263553668,0.0341524174880246,-0.649373038321426,0.10589445311523424,0.5225141052657575,-1.3303136257389898,0.4620608932518965,0.4367385517335095,1.804348109786743,-0.6775646523356551,-0.9539394193966448,0.34767648353833636,0.6793732829565033,-0.6475418056351592,-0.2515388860444957,2.0997217891665154,1.235782191822154,0.4183982208886837,-1.0710536796490489,-1.4511756900515589,-0.01208894784605456,-0.4367197360405955,-1.2504077339697175,1.7388996637975789,0.9216501119244593,-0.24702570074599667,-0.0007085945766459172,0.9788580507817954,-0.31305803052315434,-0.1891203907770335,-0.5975101946916416,-1.0858251288851855,-1.7785875840065168,0.5844129804724842,1.4015985929464294,-0.5041798310076715,-1.503080301759818,-1.8665399513606162,-0.9811655311396816,-1.5642416117110514,0.10435593752321293,0.3636318826249679,0.47240627788037737,1.4223698616985077,-0.9564363768180087,0.7441919714999368,-0.4872285641135523,-0.46440426230938764,-1.0872459388628026,0.8925973382993092,0.19894814679649453,-0.4070363129267805,-0.06613261462582246,1.0075136898369221,0.8868873900973003,-1.148794035158656,-1.7258067287905967,1.1941094030473725,-0.6757080791616118,0.7833905092825955,1.9764405845154855,-0.4700421477595015,-0.181224173218103,0.35561334878566,0.7197579421481819,-0.684629825760004,1.192507512477975,-0.6004235657387051,1.617212574968624,-1.2932729578711637,0.40429475496169764,0.2658782296520485,0.4625912928539512,-2.6042138566271342,0.6863184569567008,0.31965182591897723,0.6663125009092119,0.014273067836434106,-0.45209033283308037,-0.42076179368105326,-0.08152267310164589,0.8823330623234091,0.7307641190665245,0.7906255991627686,0.6504500925361392,0.6802161054504494,-13.992362763133809
1.3686315575323487,-0.26940683444455776,0.9551423205012383,1.5231240772696573,1.502357052096028,-0.9649234605801045,-0.8612842013282637,0.36659824609684827,2.060747924881987,0.0773683076476183,-0.5993750229537729,-0.06267909727317188,-1.0676204293825944,-0.5302576183724408,-1.1246420918378692,1.3668742674445247,0.6453759495851475,0.3840654489393073,0.5389100436846587,-0.9398797863273552,-1.4222537095976742,1.9647251329163893,-1.594427658794367,-0.9555404406004258,-1.3801014582148914,-0.275051697151644,0.5765569630557664,1.7553408424432044,-1.081548003614395,1.1792971840638264,-0.6997255079925856,-1.0372461543264564,0.213979910734222,-0.9857260463355437,0.5040465155178444,1.551151975522523,0.7116148780888898,-0.007972641316617372,-1.0592135218889516,0.06751848141010895,0.514438834058749,1.4799441388900259,0.12029563171189886,-0.5138669173366935,1.6871416350725648,-0.24903603955637832,0.6141667000434252,-0.03269474809409311,-0.1903386780836082,-0.5305011476105275,-1.382799730964336,1.0584244868495878,0.2034636358672231,-0.08912003951278841,0.6696725488300385,-0.7928728322623442,0.6228499323474987,0.8816397569494505,-0.45006547147924364,-0.2489641484790735,-2.301921164735585,-0.7563507452843033,1.6449677135012837,0.7175422557959623,-1.1978778925888485,-1.7033824393551547,0.11567463429285867,-1.7587394864231143,-0.10703035995455783,0.3112501545435361,-0.12791759148076653,-1.6064463202575725,-1.5151910621985523,-0.6465728842425266,-2.0674421000398766,0.33231401197959165,0.9715709509543554,-0.1423794850212935,0.005243699718183166,-1.183258512665775,-0.22096959953322298,0.6860514599984393,-1.3044695005048532,0.046980593764742055,0.03526355197172861,-0.7484865365565536,1.1195749114345768,-0.553649305347182,-0.05554769889661878,0.7575077100473051,3.0788808084552377,1.6286155455712918,1.277676821898509,-1.035242322419374,-0.57581824064468,-1.5341141707356223,0.07409478041977519,-2.0392321777601006,-0.8756182533847572,-0.11232804969082982,-151.39692050358065
1.453384477117701,-1.0041407667520679,-0.5554771191602547,1.3821589910375272,-0.03468488738678118,1.5795721457307124,1.1692955904456728,0.2891686439078181,-0.5172884501003722,1.066674689589154,-0.5160447282173739,-0.6231405264247644,0.22213377163371284,1.4205042479898549,-0.4397310582741749,-0.7309300399419191,-0.4455025214007718,-0.04946370965243295,0.6487098875896427,2.4553001399108942,1.8467073257360336,0.2029230208512997,0.9382838059759977,-0.5308687729203206,-0.998354040738791,-0.1769472274940494,-0.5176112990361714,1.40934744018558,-0.35929209078705954,0.08228398927542419,1.5475052013300616,-0.16711808031685435,1.7958776730955217,-0.6373871273065177,1.1890165311075518,0.26705026586925884,-0.18687164416135904,0.820482181197364,-0.5309969550018176,1.0654803750653512,-0.8946073022195039,0.5072740311072977,1.2557561255735208,-0.637739984251316,0.5906548306923093,1.7945578635177877,0.28586539072490497,0.6748194921666038,0.14671368643332283,0.6585442726728304,-0.8169356709872361,-0.42018681709585726,1.044160877069072,0.3824097461840506,0.4924512640081491,-0.5707462937494763,-0.30917212346863937,1.1087035805829077,-0.4344962274323156,2.2988981236192503,-0.7982972445384537,0.6818914896263114,-0.033126972873797095,-0.7677975651041284,0.6329318177555108,0.9843223984765838,0.889630795623437,-0.2817846088605072,-0.8323555731042287,0.2237879516388985,2.5269324258736217,-0.48943944251822213,-1.3793192280145272,0.5839281853259639,-1.1227220215622986,1.0318445394686349,-0.36283856043965906,-0.4787486216634773,0.09612077694098337,-1.344450511034277,-0.38770155993598415,-0.5228600271532683,0.1664522082130561,-0.4622752887050425,-1.515744114997232,-1.485560373036972,1.188393273448084,-0.5522230442809712,-0.21398884422550896,0.334456789987025,-0.016422896072752075,1.5505004928140769,0.19655477651157463,0.4714155563864041,2.0102045387663496,1.4469778843537329,0.23421473253652075,-0.9186519464841982,1.2065089665083568,-0.6127886904843862,-7.659048740117026
-0.18398333635267913,0.40825275571447184,-1.3516846056163336,-1.0810565404082624,1.0291556373256436,0.01843393306539316,-1.2767485758203094,0.18676676447707832,0.3078017688920592,0.27157883719537346,1.0490092258368893,-0.9232332461109043,-1.280429352496283,-0.949398888831943,-0.09671311187039239,0.9725544496267299,0.17086543812794186,-1.8408742313316453,1.0531528533329035,-0.7553829323533225,1.0807807255546218,-0.5756378262377739,-0.5227230205190395,-1.3353443587101013,0.9826909839455139,0.7077519354554754,-0.7271371758248686,-1.7101683926566256,0.4591800792284367,-0.36361221221385587,2.5600845382687947,-0.03955515385665504,-0.09605989972464987,-0.9758732529773327,1.0536417966078395,0.11422764866203965,0.2110174672026184,0.42961821913258585,-1.4066610968482223,-0.056945623721067457,1.6964563682900382,0.20768768716311115,-2.081929407883722,-0.6115178029919482,-0.07016571145864703,-1.5702247198904564,-0.0349884904969617,-1.2795769667357015,0.6815006973726244,-0.6269670577877674,0.02975613949574519,-0.5397596803093615,0.6105857452838231,0.026091050210833786,-0.7257438131534656,2.632382064837391,0.6060099513456396,-1.6609609335159914,-1.5566291735239037,-1.348185422105713,-0.5624667758942676,0.5597904479310398,0.6218099622171964,-1.7025836042378404,0.7003098794089914,1.6654744444625766,0.1503017614618776,-0.7783047254023127,0.4933179008808892,-0.24751863555150475,0.17770100093325383,0.3801978510059632,0.632407739055521,0.8339221545489041,-0.6248185776956788,-0.037634702424848364,0.743264094022715,1.7547941819843647,-0.7043436905427592,0.19584525509768155,-0.7031764251258874,0.34758170536167105,0.517659020469123,-1.4084612963635597,0.12200981464536144,1.1033018820165215,0.620672097550678,-0.8583577801812136,1.0143700650181304,1.77080063563551,-0.07443342910004629,0.25602973431387566,0.39913611435207086,0.1848361236948739,1.8124485579969287,-0.5449190868089497,0.472597482413043,-0.978372777615032,0.028318376130461172,1.1492733262856758,-197.5039425845405
0.6687416555925126,-1.5178737466808094,0.6170059495766975,-0.08343796979036086,0.8903831635197862,-1.0917008761393143,-0.6500239344068982,-0.47883745600840416,0.4395012306202264,-1.496529255090079,-0.9980606273144129,1.0599363840466218,0.6067230591361827,1.2119439853864005,1.7952113559123222,0.501782736167545,-0.005596018829046555,0.6988284202025348,-1.44964521969853,-0.8627757640431206,-0.7584953347000695,-1.0293715081820716,1.0519476177229186,-0.9571509148950429,0.04977368718096008,-0.15589817793666752,-0.35976864578908574,0.7789365035121141,-0.9242331442683044,-0.5583017539460305,-1.5223591862178911,-0.9218598131253132,1.1126883749899252,0.6835693232004776,-1.3659557112005343,0.8389405004696122,-0.3206676255571917,-1.8461878622380938,-0.3920126399191296,-1.100154232971695,0.8876554258738361,-0.92951086019241,0.5345056484805503,0.6934789119139937,0.8901984111247868,1.4484992298929262,-0.5358014630522978,0.4209729443893898,-1.0039573720814985,-1.1165244399486591,0.06934433703625043,0.6955377575657775,-0.04865235157045115,-0.5260348426675804,1.0971527117536957,0.26125053123385605,3.109918556005361,1.0352493347237526,1.9956674897839644,0.4577728661518858,-0.5482872964906009,0.03279699541158651,1.1173988159024608,-0.3570292008066094,0.40865281148067084,0.007063158628176452,-0.6172531865469232,0.849102110743144,-0.36927713924620315,-1.3260476860820383,-0.9637589262106109,0.34378788154988543,0.1600182258527877,-0.23040071420576733,0.49201884799279927,0.6659242520544614,1.6744924333475373,-0.18319661872038787,-0.3839712719523516,-0.29396694766418224,1.5337277099164992,-0.387099702474401,-2.1533429198712444,0.2502002062516945,-1.3526702858435344,0.4215866106144557,0.26028050658288615,-1.77623523289832,-0.6603211394734471,-1.7073579575929467,-0.413465161123276,0.5006657213812097,0.49774308909139425,0.14338846734225108,1.2358116200069387,0.23007075919140207,0.5752050161065663,-0.07159925185806683,0.20726732939894396,-0.6292633936927887,278.3595425914131
